id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,occasion_cleaned,category,category_name
32988,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0728_wotm,,,1917-11-27,Pennsylvania Railroad,,Dollars,USD,complete,2,243,,0,
32989,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0729_wotm,,,1917-11-28,Pennsylvania Railroad,,Dollars,USD,complete,2,212,,0,
32990,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0730_wotm,,,1917-11-29,Pennsylvania Railroad,,Dollars,USD,complete,2,261,,0,
32991,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0731_wotm,,,1917-11-27,Herald Square Hotel,,Dollars,USD,complete,3,109,,0,
32992,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0732_wotm,,,1917-11-28,Herald Square Hotel,,Dollars,USD,complete,3,163,,0,
32993,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0733_wotm,,,1917-11-29,Herald Square Hotel,,Dollars,USD,complete,3,154,,0,
32994,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0734_wotm,,,1917-11-30,Herald Square Hotel,,Dollars,USD,complete,4,85,,0,
32995,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0735_wotm,,,1917-11-27,Herald Square Hotel,,Dollars,USD,complete,1,106,,0,
32996,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0736_wotm,,,1917-11-28,Herald Square Hotel,,Dollars,USD,complete,1,121,,0,
32997,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0737_wotm,,,1917-11-30,Herald Square Hotel,,Dollars,USD,complete,1,119,,0,
32998,Herald Square Hotel,Herald Square Hotel,,,,28.5x13.5cm folded; 28.5x33cm open,,,1917-0738_wotm,,,1917-11-27,Herald Square Hotel,,Dollars,USD,complete,4,188,,0,
32999,Café des Beaux Arts,Café des Beaux Arts,,,,27x18.5cm folded; 27x37cm open,,,1917-0739_wotm,,,1917-11-27,Café des Beaux Arts,,Dollars,USD,complete,4,178,,0,
33000,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.6x41cm opened,,,1917-0740_wotm,,,1917-11-27,Fifth Avenue Restaurant,,Dollars,USD,complete,3,73,,0,
33001,Hotel Marlborough,Hotel Marlborough,,,,33x17.5cm,,,1917-0741_wotm,,,1917-11-27,Hotel Marlborough,,Dollars,USD,complete,1,131,,0,
33002,Hotel Marlborough,Hotel Marlborough,,,,33x17.5cm,,,1917-0742_wotm,,,1917-11-28,Hotel Marlborough,,Dollars,USD,complete,1,145,,0,
33003,Louis Sherry,Louis Sherry,,,,26.5x16.5cm folded; 26.5x33cm opened,,menu also printed in French,1917-0743_wotm,,,1917-11-28,Louis Sherry,,Dollars,USD,complete,3,74,,0,
33004,Louis Sherry,Louis Sherry,,,,26.5x16.5cm folded; 26.5x33cm opened,,menu also printed in French,1917-0744_wotm,,,1917-11-28,Louis Sherry,,Dollars,USD,complete,3,141,,0,
33005,Mendel,Mendel,,,,28x18cm,,,1917-0745_wotm,,,1917-11-28,Mendel,,Dollars,USD,complete,1,133,,0,
33006,Mendel,Mendel,,,,28x18cm,,,1917-0746_wotm,,,1917-11-28,Mendel,,Dollars,USD,complete,1,143,,0,
33007,Mendel,Mendel,,,,28x18cm,,,1917-0747_wotm,,,1917-11-29,Mendel,,Dollars,USD,complete,1,133,,0,
33008,Mendel,Mendel,,,,28x18cm,,,1917-0748_wotm,,,1917-11-29,Mendel,,Dollars,USD,complete,1,156,,0,
33009,Mendel,Mendel,,,,28x18cm,,,1917-0749_wotm,,,1917-11-30,Mendel,,Dollars,USD,under review,1,149,,0,
33010,Mendel,Mendel,,,,28x18cm,,,1917-0750_wotm,,,1917-11-30,Mendel,,Dollars,USD,complete,1,151,,0,
33011,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0751_wotm,,,1917-11-28,Waldorf Astoria,,Dollars,USD,complete,4,130,,0,
33012,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0752_wotm,,,1917-11-28,Waldorf Astoria,,Dollars,USD,complete,4,26,,0,
33013,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0753_wotm,,,1917-11-30,Waldorf Astoria,,Dollars,USD,complete,4,25,,0,
33014,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0754_wotm,,,1917-11-30,Waldorf Astoria,,Dollars,USD,complete,4,203,,0,
33017,Grand Central Terminal Restaurant,Grand Central Terminal Restaurant,,,,23x15cm folded; 23x30cm open,,Thanksgiving,1917-0757_wotm,,,1917-11-29,Grand Central Terminal Restaurant,,Dollars,USD,complete,4,125,,0,
33019,The New Mills Hotel,The New Mills Hotel,,,,16x12cm folded; 16x24cm open,,Thanksgiving,1917-0759_wotm,,,1917-11-29,The New Mills Hotel,,Dollars,USD,complete,4,63,,0,
33020,The New Mills Hotel,The New Mills Hotel,,,,16x12cm folded; 16x24cm open,,,1917-0760_wotm,,,1917-11-30,The New Mills Hotel,,Dollars,USD,complete,4,68,,0,
33021,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1917-0761_wotm,,,1917-11-30,Pennsylvania Railroad,,Dollars,USD,complete,4,358,,0,
33022,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,21.5x11cm,,,1917-0762_wotm,,,1917-11-30,[Restaurant name and/or location not given],,Dollars,USD,complete,1,45,,0,
33024,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,53x21.5cm,,,1917-0764_wotm,,,1917-12-01,[Restaurant name and/or location not given],,Dollars,USD,complete,1,97,,0,
33025,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,54x21.5cm,,,1917-0765_wotm,,,1917-12-04,[Restaurant name and/or location not given],,Dollars,USD,complete,1,99,,0,
33026,Childs,Childs,,,,23x20.5cm,,,1917-0766_wotm,,,1917-12-01,Childs,,Dollars,USD,complete,2,72,,0,
33027,Childs,Childs,,,,23x20.5cm,,,1917-0767_wotm,,,1917-12-01,Childs,,Dollars,USD,complete,2,130,,0,
33028,Childs,Childs,,,,23x20.5cm,,,1917-0768_wotm,,,1917-12-01,Childs,,Dollars,USD,complete,2,104,,0,
33029,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0769_wotm,,,1917-12-01,[Restaurant name and/or location not given],,Dollars,USD,complete,1,23,,0,
33030,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0770_wotm,,,1917-12-02,[Restaurant name and/or location not given],,Dollars,USD,complete,1,25,,0,
33031,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0771_wotm,,,1917-12-03,[Restaurant name and/or location not given],,Dollars,USD,complete,1,28,,0,
33032,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0772_wotm,,,1917-12-04,[Restaurant name and/or location not given],,Dollars,USD,complete,1,28,,0,
33033,South Ferry Hotel,South Ferry Hotel,,,,24x15cm,,,1917-0526_wotm,,,1917-11-17,South Ferry Hotel,,Dollars,USD,complete,1,40,,0,
33034,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0527_wotm,,,1917-11-17,Louis Sherry,,Dollars,USD,complete,2,236,,0,
33035,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0528_wotm,,,1917-11-17,Louis Sherry,,Dollars,USD,complete,2,252,,0,
33036,Codington Restaurant,Codington Restaurant,,,,28x17.5cm,,,1917-0529_wotm,,,1917-11-17,Codington Restaurant,,Dollars,USD,complete,1,87,,0,
33037,The New Mills Hotel,The New Mills Hotel,,,,16.5x12cm folded; 16.5x24cm open,,,1917-0530_wotm,,,1917-11-17,The New Mills Hotel,,Dollars,USD,complete,4,69,,0,
33038,Childs,Childs,,,,23x20.5cm,,,1917-0531_wotm,,,1917-11-17,Childs,,Dollars,USD,complete,2,72,,0,
33039,Childs,Childs,,,,23x20.5cm,,,1917-0532_wotm,,,1917-11-17,Childs,,Dollars,USD,complete,2,136,,0,
33040,Childs,Childs,,,,23x20.5cm,,,1917-0533_wotm,,,1917-11-17,Childs,,Dollars,USD,complete,2,130,,0,
33041,Mendel,Mendel,,,,28x18cm,,,1917-0534_wotm,,,1917-11-17,Mendel,,Dollars,USD,complete,1,151,,0,
33042,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm opened,,National Hotel Men's Exposition,1917-0535_wotm,,,1917-11-17,The Biltmore,,Dollars,USD,complete,4,160,,0,
33043,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0536_wotm,,,1917-11-18,Hotel Belmont,,Dollars,USD,complete,1,204,,0,
33044,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0537_wotm,,,1917-11-18,[Restaurant name and/or location not given],,Dollars,USD,complete,1,26,,0,
33045,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0538_wotm,,,1917-11-18,Hotel Manhattan,,Dollars,USD,complete,4,175,,0,
33046,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0539_wotm,,,1917-11-18,The Biltmore,,Dollars,USD,complete,4,164,,0,
33047,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0540_wotm,,,1917-11-18,The Biltmore,,Dollars,USD,complete,4,41,,0,
33048,The Syrian Restaurant for Ladies' & Gents,The Syrian Restaurant for Ladies' & Gents,,,,27.5x22,,menu also printed in Arabic,1917-0541_wotm,,,1917-11-18,The Syrian Restaurant for Ladies' & Gents,,Dollars,USD,complete,1,13,,0,
33049,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,37x22cm,,,1917-0542_wotm,,,1917-11-18,Hotel Marlborough Grill,,Dollars,USD,complete,1,228,,0,
33050,Hotel Astor,Hotel Astor,,,,27x17cm,,,1917-0543_wotm,,,1917-11-18,Hotel Astor,,Dollars,USD,complete,2,310,,0,
33051,Hotel Athens,Hotel Athens,,,,28x18cm  ,,,1917-0544_wotm,,,1917-11-18,Hotel Athens,,Dollars,USD,complete,2,274,,0,
33052,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,28x17.5cm,,,1917-0545_wotm,,,1917-11-18,[Restaurant name and/or location not given],,Dollars,USD,complete,1,89,,0,
33053,Adams' Dining Room,Adams' Dining Room,,,,28x17.5cm folded; 28x35cm open,,,1917-0546_wotm,,,1917-11-18,Adams' Dining Room,,Dollars,USD,complete,4,269,,0,
33054,South Ferry Hotel,South Ferry Hotel,,,,28x17.5cm folded; 28x35cm open,,,1917-0547_wotm,,,1917-11-18,South Ferry Hotel,,Dollars,USD,complete,4,303,,0,
33055,Eastern Hotel,Eastern Hotel,,,,31x20.5cm folded; 31x41cm open,,,1917-0548_wotm,,,1917-11-18,Eastern Hotel,,Dollars,USD,complete,4,55,,0,
33056,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0549_wotm,,,1917-11-18,Waldorf Astoria,,Dollars,USD,complete,4,198,,0,
33057,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0550_wotm,,,1917-11-18,Waldorf Astoria,,Dollars,USD,complete,4,195,,0,
33058,Mendel,Mendel,,,,28x18cm,,,1917-0551_wotm,,,1917-11-18,Mendel,,Dollars,USD,complete,1,83,,0,
33059,Mendel,Mendel,,,,28x18cm,,,1917-0552_wotm,,,1917-11-18,Mendel,,Dollars,USD,complete,1,148,,0,
33060,Delmonicos,Delmonicos,,,,30.5x22cm,,,1917-0553_wotm,,,1917-11-18,Delmonicos,,Dollars,USD,complete,2,270,,0,
33061,Bun Hurn,Bun Hurn,,,,24x16cm folded; 24x32cm open,,,1917-0554_wotm,,,1917-11-19,Bun Hurn,,Dollars,USD,complete,4,135,,0,
33062,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0555_wotm,,,1917-11-19,Hotel Belmont,,Dollars,USD,complete,1,335,,0,
33063,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0556_wotm,,,1917-11-19,Hotel Belmont,,Dollars,USD,complete,1,256,,0,
33064,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0557_wotm,,,1917-11-19,Hotel Belmont,,Dollars,USD,complete,1,221,,0,
33065,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0558_wotm,,,1917-11-19,[Restaurant name and/or location not given],,Dollars,USD,complete,2,54,,0,
33066,Hotel Astor,Hotel Astor,,,,27x17cm folded; 27x34cm open,,,1917-0559_wotm,,,1917-11-19,Hotel Astor,,Dollars,USD,complete,4,320,,0,
33067,Hotel Astor,Hotel Astor,,,,27.5x17cm,,,1917-0560_wotm,,,1917-11-19,Hotel Astor,,Dollars,USD,complete,2,246,,0,
33068,Hotel Astor,Hotel Astor,,,,26.5x17cm,,,1917-0561_wotm,,,1917-11-19,Hotel Astor,,Dollars,USD,complete,2,139,,0,
33069,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0562_wotm,,,1917-11-19,Fifth Avenue Restaurant,,Dollars,USD,complete,4,38,,0,
33070,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0563_wotm,,,1917-11-19,Fifth Avenue Restaurant,,Dollars,USD,complete,3,137,,0,
33071,Donahue's Lunch,Donahue's Lunch,,,,22.5x17cm folded; 22.5x34cm open,,,1917-0564_wotm,,,1917-11-19,Donahue's Lunch,,Dollars,USD,complete,4,174,,0,
33072,Louis Sherry,Louis Sherry,,,,26.5x15.5cm folded; 26.5x31cm open,,,1917-0565_wotm,,,1917-11-19,Louis Sherry,,Dollars,USD,complete,3,74,,0,
33073,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x17.5cm,,,1917-0566_wotm,,,1917-11-19,Hotel Marlborough Grill,,Dollars,USD,complete,1,94,,0,
33074,The New Mills Hotel,The New Mills Hotel,,,,16x12.5cm folded; 16x25cm open,,,1917-0567_wotm,,,1917-11-19,The New Mills Hotel,,Dollars,USD,complete,4,69,,0,
33075,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0568_wotm,,,1917-11-19,The Biltmore,,Dollars,USD,complete,4,163,,0,
33076,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0569_wotm,,,1917-11-19,The Biltmore,,Dollars,USD,complete,4,81,,0,
33077,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0570_wotm,,,1917-11-19,Hotel Manhattan,,Dollars,USD,complete,4,172,,0,
33078,Donahue's Lunch,Donahue's Lunch,,,,27.5x21.5cm,,,1917-0571_wotm,,,1917-11-20,Donahue's Lunch,,Dollars,USD,complete,1,14,,0,
33079,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,31x19.5cm folded; 31x39cm open,,,1917-0572_wotm,,,1917-11-20,Fleischmann's Vienna Restaurant,,Dollars,USD,complete,3,249,,0,
33080,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,26x14cm,,,1917-0573_wotm,,,1917-11-20,Fleischmann's Vienna Restaurant,,Dollars,USD,complete,2,133,,0,
33082,Herald Square Hotel,Herald Square Hotel,,,,28.5x13.5cm folded; 28.5x33cm open,,,1917-0575_wotm,,,1917-11-20,Herald Square Hotel,,Dollars,USD,complete,2,181,,0,
33083,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0576_wotm,,,1917-11-20,Herald Square Hotel,,Dollars,USD,complete,1,112,,0,
33084,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0577_wotm,,,1917-11-20,Fifth Avenue Restaurant,,Dollars,USD,complete,4,175,,0,
33085,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0578_wotm,,,1917-11-20,Fifth Avenue Restaurant,,Dollars,USD,complete,3,125,,0,
33086,Mary Elizabeth,Mary Elizabeth,,,,24x10cm folded; 24x20cm open,,,1917-0579_wotm,,,1917-11-20,Mary Elizabeth,,Dollars,USD,complete,3,78,,0,
33087,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0580_wotm,,,1917-11-20,Waldorf Astoria,,Dollars,USD,complete,4,143,,0,
33088,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0581_wotm,,,1917-11-20,Waldorf Astoria,,Dollars,USD,complete,4,192,,0,
33089,Lord & Taylor,Lord & Taylor,,,,28x20.5cm folded; 28x41cm open,,,1917-0582_wotm,,,1917-11-20,Lord & Taylor,,Dollars,USD,complete,4,263,,0,
33090,Lord & Taylor,Lord & Taylor,,,,17.5x12cm folded; 17.5x24cm open,,Tea Rooms,1917-0583_wotm,,,1917-11-20,Lord & Taylor,,Dollars,USD,complete,4,85,,0,
33091,Louis Sherry,Louis Sherry,,,,27.5x15.5cm folded; 27.5x31cm open,,,1917-0584_wotm,,,1917-11-20,Louis Sherry,,Dollars,USD,complete,5,174,,0,
33092,Delmonicos,Delmonicos,,,,30.5x22cm,,,1917-0585_wotm,,,1917-11-20,Delmonicos,,Dollars,USD,complete,1,148,,0,
33093,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0586_wotm,,,1917-11-20,Hotel Belmont,,Dollars,USD,complete,4,186,,0,
33094,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1917-0587_wotm,,,1917-11-20,Pennsylvania Railroad,,Dollars,USD,complete,4,178,,0,
33095,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm  ,,,1917-0588_wotm,,,1917-11-20,Pennsylvania Railroad,,Dollars,USD,complete,2,179,,0,
33096,Hotel Manhattan,Hotel Manhattan,,,,28x18cm folded; 28x36cm open,,,1917-0589_wotm,,,1917-11-20,Hotel Manhattan,,Dollars,USD,complete,4,157,,0,
33097,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0590_wotm,,,1917-11-20,The Biltmore,,Dollars,USD,complete,4,159,,0,
33098,The Biltmore,The Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0591_wotm,,,1917-11-20,The Biltmore,,Dollars,USD,complete,4,160,,0,
33099,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x17.5cm,,,1917-0592_wotm,,,1917-11-20,Hotel Marlborough Grill,,Dollars,USD,complete,1,220,,0,
33100,Louis Sherry,Louis Sherry,,,,27.5x15.5cm folded; 27.5x31cm open,,,1917-0593_wotm,,,1917-11-21,Louis Sherry,,Dollars,USD,complete,2,233,,0,
33102,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0595_wotm,,,1917-11-21,Herald Square Hotel,,Dollars,USD,complete,1,119,,0,
33103,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0596_wotm,,,1917-11-21,Fifth Avenue Restaurant,,Dollars,USD,complete,3,168,,0,
33104,Eastern Hotel,Eastern Hotel,,,,28x18cm,,,1917-0597_wotm,,,1917-11-21,Eastern Hotel,,Dollars,USD,complete,1,70,,0,
33105,Waldorf Astoria,Waldorf Astoria,,,,28x20.5cm folded; 28x41cm open,,,1917-0598_wotm,,,1917-11-21,Waldorf Astoria,,Dollars,USD,complete,4,196,,0,
33106,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0599_wotm,,,1917-11-21,Hotel Belmont,,Dollars,USD,complete,1,188,,0,
33107,Hotel Belmont,Hotel Belmont,,,,24x21.5cm,,,1917-0600_wotm,,,1917-11-21,Hotel Belmont,,Dollars,USD,complete,1,280,,0,
33108,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0601_wotm,,,1917-11-21,Hotel Belmont,,Dollars,USD,complete,1,315,,0,
33109,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0602_wotm,,,1917-11-21,Hotel Belmont,,Dollars,USD,complete,1,214,,0,
33110,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0603_wotm,,,1917-11-21,[Restaurant name and/or location not given],,Dollars,USD,complete,1,28,,0,
33111,Pennsylvania Railroad,Pennsylvania Railroad,,,,21.5x11cm,,,1917-0604_wotm,,,1917-11-21,Pennsylvania Railroad,,Dollars,USD,complete,1,44,,0,
33112,Pennsylvania Railroad,Pennsylvania Railroad,,,,23.5x16.5cm folded; 23.5x33cm open,,,1917-0605_wotm,,,1917-11-21,Pennsylvania Railroad,,Dollars,USD,complete,4,94,,0,
33113,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0606_wotm,,,1917-11-21,Pennsylvania Railroad,,Dollars,USD,complete,2,59,,0,
33114,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,34x17cm,,,1917-0607_wotm,,,1917-11-21,Hotel Marlborough Grill,,Dollars,USD,complete,1,148,,0,
33115,Hotel Biltmore,Hotel Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0608_wotm,,,1917-11-21,Hotel Biltmore,,Dollars,USD,complete,4,159,,0,
33116,Hotel Biltmore,Hotel Biltmore,,,,28x18cm folded; 28x36cm open,,,1917-0609_wotm,,,1917-11-21,Hotel Biltmore,,Dollars,USD,complete,4,168,,0,
33117,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,27.5x21.5cm,,,1917-0610_wotm,,,1917-11-21,[Restaurant name and/or location not given],,Dollars,USD,complete,1,57,,0,
33118,Pennsylvania Railroad,Pennsylvania Railroad,,,,26.5x15.5cm,,,1917-0611_wotm,,,1917-11-22,Pennsylvania Railroad,,Dollars,USD,complete,2,154,,0,
33120,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,31x19.5cm folded; 31x39cm open,,,1917-0613_wotm,,,1917-11-22,Fleischmann's Vienna Restaurant,,Dollars,USD,complete,3,439,,0,
33122,Fleischmann's Vienna Restaurant,Fleischmann's Vienna Restaurant,,,,26.5x18cm,,,1917-0615_wotm,,,1917-11-23,Fleischmann's Vienna Restaurant,,Dollars,USD,complete,1,137,,0,
33123,Herald Square Hotel,Herald Square Hotel,,,,29x21.5cm folded; 29x43cm open,,,1917-0616_wotm,,,1917-11-22,Herald Square Hotel,,Dollars,USD,complete,3,18,,0,
33125,Herald Square Hotel,Herald Square Hotel,,,,31x13.5cm,,,1917-0618_wotm,,,1917-11-22,Herald Square Hotel,,Dollars,USD,complete,1,121,,0,
33127,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,25x15cm,,,1917-0620_wotm,,,1917-11-23,Fifth Avenue Restaurant,,Dollars,USD,complete,1,61,,0,
33128,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0621_wotm,,,1917-11-22,Fifth Avenue Restaurant,,Dollars,USD,complete,4,140,,0,
33129,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,23x18cm folded; 23x36cm open,,,1917-0622_wotm,,,1917-11-23,Fifth Avenue Restaurant,,Dollars,USD,complete,4,35,,0,
33130,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,37x22.5cm,,,1917-0641_wotm,,,1917-11-23,Hotel Marlborough Grill,,Dollars,USD,complete,1,65,,0,
33131,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0623_wotm,,,1917-11-22,Fifth Avenue Restaurant,,Dollars,USD,complete,3,133,,0,
33132,Fifth Avenue Restaurant,Fifth Avenue Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,,1917-0624_wotm,,,1917-11-23,Fifth Avenue Restaurant,,Dollars,USD,complete,3,175,,0,
33133,Café des Beaux Arts,Café des Beaux Arts,,,,27x18.5cm folded; 27x37cm open,,,1917-0625_wotm,,,1917-11-22,Café des Beaux Arts,,Dollars,USD,complete,4,166,,0,
33134,Café des Beaux Arts,Café des Beaux Arts,,,,27x18.5cm folded; 27x37cm open,,,1917-0626_wotm,,,1917-11-23,Café des Beaux Arts,,Dollars,USD,complete,4,187,,0,
33135,Eastern Hotel,Eastern Hotel,,,,28x18cm,,interesting sketch on the back of menu,1917-0627_wotm,,,1917-11-22,Eastern Hotel,,Dollars,USD,complete,1,69,,0,
33136,Eastern Hotel,Eastern Hotel,,,,28x18cm,,,1917-0628_wotm,,,1917-11-23,Eastern Hotel,,Dollars,USD,complete,1,72,,0,
33137,Louis Sherry,Louis Sherry,,,,26.5x15.5cm,,menu also printed in French,1917-0629_wotm,,,1917-11-22,Louis Sherry,,Dollars,USD,complete,4,111,,0,
33138,Louis Sherry,Louis Sherry,,,,26.5x15.5cm,,menu also printed in French,1917-0630_wotm,,,1917-11-23,Louis Sherry,,Dollars,USD,complete,4,280,,0,
33139,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0631_wotm,,,1917-11-22,Hotel Belmont,,Dollars,USD,complete,1,206,,0,
33140,Hotel Belmont,Hotel Belmont,,,,16.5x21.5cm,,,1917-0632_wotm,,,1917-11-23,Hotel Belmont,,Dollars,USD,complete,1,200,,0,
33141,Hotel Belmont,Hotel Belmont,,,,20x24cm,,,1917-0633_wotm,,,1917-11-22,Hotel Belmont,,Dollars,USD,complete,1,221,,0,
33142,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0634_wotm,,,1917-11-22,Hotel Belmont,,Dollars,USD,complete,1,339,,0,
33143,Hotel Belmont,Hotel Belmont,,,,23.5x21.5cm,,,1917-0635_wotm,,,1917-11-22,Hotel Belmont,,Dollars,USD,complete,1,325,,0,
33144,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0636_wotm,,,1917-11-22,[Restaurant name and/or location not given],,Dollars,USD,complete,1,28,,0,
33145,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,24x15cm,,,1917-0637_wotm,,,1917-11-23,[Restaurant name and/or location not given],,Dollars,USD,complete,1,32,,0,
33146,Hotel Marlborough Grill,Hotel Marlborough Grill,,,,33x18cm,,,1917-0638_wotm,,,1917-11-22,Hotel Marlborough Grill,,Dollars,USD,complete,1,139,,0,
33147,John Wanamaker,John Wanamaker,,,,25.5x17.5cm,,,1917-0897_wotm,,,1917-12-11,John Wanamaker,,Dollars,USD,complete,1,43,,0,
